tabla,conf,STATUS IMPLANTATION,version,uuaa,unique parameters,params,,,,unique parameters,params
t_re4m_typification_interaction,RE4M_typification-interaction_MRField.conf,DELIVERED,15.1.0,RE4M,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local",", CATALOG_COLUMN_1, CATALOG_CODE_1, CATALOG_TABLE_1",,,,,
t_re4m_typification_interaction,RE4M_typification-interaction_MRField.conf,DELIVERED,15.1.0,RE4M,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local",", CATALOG_COLUMN_2, CATALOG_CODE_2, CATALOG_TABLE_2",,,,,
t_re4m_typification_interaction,RE4M_typification-interaction_MRObject.conf,DELIVERED,15.1.0,RE4M,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_re4m_typification_interaction,RE4M_typification-interaction_RE4M_physical-interaction_MMRule.conf,DELIVERED,18.3.0,RE4M,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_re4m_virt_asst_msg_cnt,RE4M_virt-asst-msg-cnt_MRField.conf,DELIVERED,18.3.3,RE4M,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_re4m_virt_asst_msg_data,RE4M_virt-asst-msg-data_MRField.conf,DELIVERED,18.3.3,RE4M,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_re4m_virtual_assistant_message,RE4M_virtual-assistant-message_MRField.conf,DELIVERED,16.0.4,RE4M,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_re4m_virtual_assistant_message,RE4M_virtual-assistant-message_RE4M_physical-interaction_MMRule.conf,DELIVERED,18.3.0,RE4M,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_KCOG_country_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRField.conf,DELIVERED,16.0.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRField.conf,DELIVERED,18.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRField.conf,DELIVERED,16.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRField.conf,DELIVERED,16.0.6,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_contract_output_emissions,RZUA_contract-output-emissions_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_KCOG_country_MMRule.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_KSAN_contract-global-local_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_ctrct_goods_emiss_intst,RZUA_ctrct-goods-emiss-intst_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_issuance_output_emissions,RZUA_issuance-output-emissions_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_issuance_output_emissions,RZUA_issuance-output-emissions_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_issuance_output_emissions,RZUA_issuance-output-emissions_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_rzua_operations_cust_scope,RZUA_operations-cust-scope_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope,RZUA_operations-cust-scope_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope,RZUA_operations-cust-scope_MRField.conf,DELIVERED,16.0.2,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope,RZUA_operations-cust-scope_MRField.conf,DELIVERED,16.0.6,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope,RZUA_operations-cust-scope_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_KBTQ_eom-customer_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_KSAG_holding-business-group_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_MRField.conf,DELIVERED,16.0.5,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_operations_cust_scope_cib,RZUA_operations-cust-scope-cib_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_collaterals,RZUA_sust-collaterals_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_collaterals,RZUA_sust-collaterals_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_kpi_link_oper_checkp,RZUA_sust-kpi-link-oper-checkp_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_checkp,RZUA_sust-kpi-link-oper-checkp_MRField.conf,DELIVERED,17.4.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_checkp,RZUA_sust-kpi-link-oper-checkp_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_kpi_link_oper_checkp,RZUA_sust-kpi-link-oper-checkp_RZUA_sust-kpi-link-oper-condit_MMRule.conf,DELIVERED,18.3.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_condit,RZUA_sust-kpi-link-oper-condit_KSAN_eom-contract_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_condit,RZUA_sust-kpi-link-oper-condit_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_condit,RZUA_sust-kpi-link-oper-condit_MRField.conf,DELIVERED,17.4.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_condit,RZUA_sust-kpi-link-oper-condit_MRField.conf,DELIVERED,18.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_condit,RZUA_sust-kpi-link-oper-condit_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_kpi_link_oper_review,RZUA_sust-kpi-link-oper-review_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_oper_review,RZUA_sust-kpi-link-oper-review_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_kpi_link_operation,RZUA_sust-kpi-link-operation_KSAN_eom-contract_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_operation,RZUA_sust-kpi-link-operation_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_operation,RZUA_sust-kpi-link-operation_MRField.conf,DELIVERED,17.4.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_operation,RZUA_sust-kpi-link-operation_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_kpi_link_rvw_alert,RZUA_sust-kpi-link-rvw-alert_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_kpi_link_rvw_alert,RZUA_sust-kpi-link-rvw-alert_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_rzua_sust_operations,RZUA_sust-operations_KCOG_entity_MMRule.conf,DELIVERED,18.3.3,RZUA,"CUTOFF_DATE: Date of the data
SOURCE_LIST: Origin of data (gf_source_system_sust_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, SOURCE_LIST",,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,18.3.3,RZUA,"CUTOFF_DATE: Date of the data
SOURCE_LIST: Origin of data (gf_source_system_sust_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, SOURCE_LIST",,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,16.0.2,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,16.1.7,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,17.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRField.conf,DELIVERED,16.0.5,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations,RZUA_sust-operations_MRObject.conf,DELIVERED,18.3.3,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound
SOURCE_LIST: Origin of data (gf_source_system_sust_type): Example: 'SOURCE_LIST': "" 'A', 'B' ""","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, SOURCE_LIST",,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_G5M3_sust-mob-operations_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_KCOG_entity_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_MRField.conf,DELIVERED,16.0.5,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_RZUA_sust-operations-cib_MMRule.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
PREVIOUS_CUTOFF_DATE: Previous date to be compared","CUTOFF_DATE, PREVIOUS_CUTOFF_DATE",,,,,
t_rzua_sust_operations_cib,RZUA_sust-operations-cib_RZUA_sust-operations_MMRule.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_KCOG_country_MMRule.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_MRField.conf,DELIVERED,18.3.3,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_MRField.conf,DELIVERED,15.1.0,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_MRField.conf,DELIVERED,16.0.2,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_MRField.conf,DELIVERED,16.0.6,RZUA,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_rzua_sust_operations_eod,RZUA_sust-operations-eod_MRObject.conf,DELIVERED,15.1.0,RZUA,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_scat_sustainability_hierarch,SCAT_sustainability-hierarch_MRField.conf,DELIVERED,15.1.0,SCAT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_scat_sustainability_master,SCAT_sustainability-master_MRField.conf,DELIVERED,15.1.0,SCAT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_scat_sustainability_master,SCAT_sustainability-master_MRField.conf,DELIVERED,18.4.2,SCAT,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_campaign,TDI3_campaign_KCOG_country_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_campaign,TDI3_campaign_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_campaign,TDI3_campaign_MRField.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_campaign,TDI3_campaign_MRField.conf,DELIVERED,18.3.3,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_campaign,TDI3_campaign_MRField.conf,DELIVERED,18.3.3,TDI3,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_tdi3_communication,TDI3_communication_KCOG_country_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_KCOG_entity_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_L9SV_placement-display_MMRule.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,16.0.2,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,16.1.7,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,16.0.6,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,15.1.0,TDI3,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_tdi3_communication,TDI3_communication_MRField.conf,DELIVERED,16.0.5,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_communication,TDI3_communication_TDI3_tracking-code_MMRule.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_cust_promo_adhesion_dp,TDI3_cust-promo-adhesion-dp_KBTQ_customer-info_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_cust_promo_adhesion_dp,TDI3_cust-promo-adhesion-dp_MRField.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_cust_promo_adhesion_dp,TDI3_cust-promo-adhesion-dp_MRField.conf,DELIVERED,15.1.0,TDI3,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_tdi3_cust_promo_adhesion_dp,TDI3_cust-promo-adhesion-dp_MRField.conf,DELIVERED,16.0.4,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_cust_promo_adhesion_dp,TDI3_cust-promo-adhesion-dp_MRObject.conf,DELIVERED,15.1.0,TDI3,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_tdi3_cust_promotions,TDI3_cust-promotions_MRField.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_cust_promotions,TDI3_cust-promotions_MRObject.conf,DELIVERED,15.1.0,TDI3,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound 
IS_VOL_CRITICAL: Optional parameter to disable the criticality of the 6.9 rule","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND, IS_VOL_CRITICAL",,,,,
t_tdi3_cust_promotions,TDI3_cust-promotions_TDI3_cust-promo-adhesion-dp_MMRule.conf,DELIVERED,18.3.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_tracking_code,TDI3_tracking-code_L9SV_placement-display_MMRule.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_tracking_code,TDI3_tracking-code_MRField.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_tracking_code,TDI3_tracking-code_MRField.conf,DELIVERED,18.3.3,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_tracking_code,TDI3_tracking-code_MRField.conf,DELIVERED,16.0.2,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tdi3_tracking_code,TDI3_tracking-code_MRField.conf,DELIVERED,16.0.2,TDI3,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_tdi3_tracking_code,TDI3_tracking-code_TDI3_communication_MMRule.conf,DELIVERED,15.1.0,TDI3,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,15.1.0,TLHR,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,18.3.3,TLHR,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,15.1.0,TLHR,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local",", CATALOG_COLUMN_3, CATALOG_CODE_3, CATALOG_TABLE_3",,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,15.1.0,TLHR,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local",", CATALOG_COLUMN_0, CATALOG_CODE_0, CATALOG_TABLE_0",,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,15.1.0,TLHR,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local",", CATALOG_COLUMN_1, CATALOG_CODE_1, CATALOG_TABLE_1",,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRField.conf,DELIVERED,15.1.0,TLHR,"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local",", CATALOG_COLUMN_2, CATALOG_CODE_2, CATALOG_TABLE_2",,,,,
t_tlhr_complaints_claims,TLHR_complaints-claims_MRObject.conf,DELIVERED,18.4.5,TLHR,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound","CUTOFF_DATE, FECHA_VOLUMETRIC, LOWER_BOUND, UPPER_BOUND",,,,,
t_yfvh_cards_calc_balances,YFVH_cards-calc-balances_MRField.conf,DELIVERED,18.3.6,YFVH,CUTOFF_DATE: Date of the data,CUTOFF_DATE,,,,,
